previous_grade_score,background_academic_score,enrolled_units_count,difficulty_level,past_failures_count,approved_units_count,study_time_level,absence_rate,age_group,parent_education_level,student_status
100.0,59.95,10.0,0,0,0.0,2,2,2,41.66666666666667,0
100.0,70.5,14.0,0,0,15.0,2,2,0,41.66666666666667,2
100.0,58.3,14.0,0,0,13.0,2,2,0,41.66666666666667,1
100.0,70.0,12.0,0,0,7.0,2,2,1,41.66666666666667,1
100.0,70.0,14.0,0,0,11.0,2,2,2,41.66666666666667,0
100.0,50.0,14.0,0,0,14.0,2,2,0,41.66666666666667,1
100.0,60.5,12.0,0,0,6.0,2,2,0,41.66666666666667,1
100.0,58.5,12.0,0,0,12.0,2,2,0,41.66666666666667,2
100.0,70.1,14.0,0,0,17.0,2,2,0,41.66666666666667,2
100.0,64.65,12.0,0,0,12.0,2,2,0,41.66666666666667,2
100.0,72.65,12.0,0,0,12.0,2,2,0,41.66666666666667,2
100.0,73.1,14.0,0,0,21.0,2,2,2,41.66666666666667,2
100.0,61.25000000000001,12.0,0,0,10.0,2,2,1,41.66666666666667,1
100.0,78.05,12.0,0,0,12.0,2,2,1,41.66666666666667,2
100.0,70.0,12.0,0,0,5.0,2,2,1,41.66666666666667,1
100.0,70.0,14.0,0,0,10.0,2,2,2,41.66666666666667,1
100.0,64.2,12.0,0,0,10.0,2,2,0,41.66666666666667,0
100.0,57.49999999999999,10.0,0,0,4.0,2,2,0,41.66666666666667,0
100.0,79.35,12.0,0,0,12.0,2,2,0,41.66666666666667,2
100.0,62.25000000000001,14.0,0,0,14.0,2,2,0,41.66666666666667,2
100.0,55.95,14.0,0,0,22.0,2,2,0,41.66666666666667,2
100.0,75.0,12.0,0,0,9.0,2,2,1,41.66666666666667,2
100.0,57.10000000000001,12.0,0,0,9.0,2,2,0,41.66666666666667,0
100.0,48.0,10.0,0,3,3.0,2,2,0,41.66666666666667,0
100.0,64.45,12.0,0,0,9.0,2,2,0,41.66666666666667,1
100.0,60.85,12.0,0,0,6.0,2,2,0,41.66666666666667,1
100.0,57.4,12.0,0,0,7.0,2,2,0,41.66666666666667,1
100.0,63.5,12.0,0,0,10.0,2,2,0,41.66666666666667,1
100.0,65.65,14.0,0,0,14.0,2,2,0,41.66666666666667,2
100.0,68.55,3.0,1,0,0.0,2,2,0,41.66666666666667,2
100.0,60.0,14.0,0,1,25.0,2,2,1,41.66666666666667,2
100.0,69.5,10.0,0,0,10.0,2,2,2,41.66666666666667,2
100.0,64.55,12.0,0,0,12.0,2,2,0,41.66666666666667,2
100.0,64.1,10.0,0,0,0.0,2,2,2,41.66666666666667,0
100.0,60.4,14.0,0,0,14.0,2,2,0,41.66666666666667,2
100.0,67.9,14.0,0,0,14.0,2,2,2,41.66666666666667,2
100.0,59.45,14.0,0,0,14.0,2,2,0,41.66666666666667,2
100.0,70.0,10.0,0,0,10.0,2,2,2,41.66666666666667,2
100.0,63.55,12.0,0,0,12.0,2,2,0,41.66666666666667,2
100.0,68.5,10.0,0,0,10.0,2,2,0,41.66666666666667,2
100.0,63.7,12.0,0,0,12.0,2,2,0,41.66666666666667,2
100.0,48.5,12.0,0,0,8.0,2,2,1,41.66666666666667,0
100.0,63.14999999999999,14.0,0,0,12.0,2,2,0,41.66666666666667,2
100.0,63.74999999999999,14.0,0,0,0.0,2,2,0,41.66666666666667,0
100.0,63.3,14.0,0,0,15.0,2,2,0,41.66666666666667,2
100.0,60.0,12.0,0,0,12.0,2,2,2,41.66666666666667,2
100.0,70.0,12.0,0,0,0.0,2,2,2,41.66666666666667,0
100.0,65.75,14.0,0,0,16.0,2,2,0,41.66666666666667,2
100.0,56.10000000000001,14.0,0,0,15.0,2,2,0,41.66666666666667,2
100.0,75.25,14.0,0,0,12.0,2,2,0,41.66666666666667,2
100.0,60.5,12.0,0,0,12.0,2,2,0,41.66666666666667,2
100.0,56.10000000000001,10.0,0,0,5.0,2,2,0,41.66666666666667,1
100.0,64.7,10.0,0,8,0.0,2,2,1,41.66666666666667,0
100.0,57.2,12.0,0,0,9.0,2,2,0,41.66666666666667,2
100.0,60.150000000000006,14.0,0,0,14.0,2,2,0,41.66666666666667,2
100.0,60.0,12.0,0,0,11.0,2,2,2,41.66666666666667,2
100.0,57.25,10.0,0,0,10.0,2,2,0,41.66666666666667,2
100.0,63.9,14.0,0,4,0.0,2,2,0,41.66666666666667,0
100.0,62.3,12.0,0,0,11.0,2,2,0,41.66666666666667,2
100.0,65.15,14.0,0,0,14.0,2,2,0,41.66666666666667,2
100.0,59.099999999999994,12.0,0,0,10.0,2,2,0,41.66666666666667,1
100.0,59.4,12.0,0,0,12.0,2,2,0,41.66666666666667,2
100.0,66.5,12.0,0,0,0.0,2,2,0,41.66666666666667,0
100.0,64.5,14.0,0,0,12.0,2,2,2,41.66666666666667,2
100.0,50.0,6.0,2,0,1.0,2,2,0,41.66666666666667,1
100.0,60.35,10.0,0,0,4.0,2,2,0,41.66666666666667,1
100.0,66.25,14.0,0,0,14.0,2,2,0,41.66666666666667,2
100.0,60.150000000000006,14.0,0,0,14.0,2,2,0,41.66666666666667,2
100.0,57.3,10.0,0,0,8.0,2,2,0,41.66666666666667,2
100.0,58.25,12.0,0,0,12.0,2,2,0,41.66666666666667,2
100.0,63.9,14.0,0,0,15.0,2,2,0,41.66666666666667,2
100.0,64.95,14.0,0,0,15.0,2,2,0,41.66666666666667,0
100.0,59.45,12.0,0,0,11.0,2,2,0,41.66666666666667,2
100.0,57.15,12.0,0,0,10.0,2,2,0,41.66666666666667,1
100.0,57.4,14.0,0,0,14.0,2,2,0,41.66666666666667,2
100.0,61.5,14.0,0,0,14.0,2,2,0,41.66666666666667,2
100.0,61.04999999999999,14.0,0,0,15.0,2,2,0,41.66666666666667,2
100.0,61.85000000000001,10.0,0,2,10.0,2,2,0,41.66666666666667,2
100.0,66.2,10.0,0,0,9.0,2,2,0,41.66666666666667,1
100.0,57.4,12.0,0,1,8.0,2,2,2,41.66666666666667,2
100.0,65.0,12.0,0,0,0.0,2,2,2,41.66666666666667,0
100.0,61.14999999999999,12.0,0,0,10.0,2,2,1,41.66666666666667,0
100.0,76.2,14.0,0,0,23.0,2,2,2,41.66666666666667,2
100.0,60.04999999999999,12.0,0,0,12.0,2,2,0,41.66666666666667,2
100.0,77.55,10.0,0,0,10.0,2,2,0,41.66666666666667,2
100.0,62.25000000000001,14.0,0,0,22.0,2,2,0,41.66666666666667,2
100.0,63.45,12.0,0,0,9.0,2,2,0,41.66666666666667,2
100.0,76.6,10.0,0,0,10.0,2,2,2,41.66666666666667,2
100.0,64.9,12.0,0,0,9.0,2,2,0,41.66666666666667,1
100.0,67.5,14.0,0,0,14.0,2,2,2,41.66666666666667,0
100.0,65.65,14.0,0,0,13.0,2,2,0,41.66666666666667,1
100.0,62.6,14.0,0,0,29.0,2,2,1,41.66666666666667,2
100.0,70.65,14.0,0,2,16.0,2,2,0,41.66666666666667,2
100.0,58.550000000000004,12.0,0,1,10.0,2,2,0,41.66666666666667,2
100.0,63.24999999999999,14.0,0,0,14.0,2,2,0,41.66666666666667,2
100.0,60.04999999999999,12.0,0,0,12.0,2,2,0,41.66666666666667,2
100.0,64.2,12.0,0,0,11.0,2,2,1,41.66666666666667,0
100.0,70.0,14.0,0,0,12.0,2,2,0,41.66666666666667,2
100.0,55.00000000000001,10.0,0,0,0.0,2,2,2,41.66666666666667,0
100.0,58.4,10.0,0,0,9.0,2,2,1,41.66666666666667,2
100.0,52.25,9.0,0,0,2.0,2,2,1,41.66666666666667,0
100.0,70.0,14.0,0,0,0.0,2,2,2,41.66666666666667,0
100.0,56.60000000000001,14.0,0,0,13.0,2,2,0,41.66666666666667,2
100.0,59.3,12.0,0,0,10.0,2,2,1,41.66666666666667,1
100.0,61.9,14.0,0,0,14.0,2,2,0,41.66666666666667,2
100.0,63.35000000000001,14.0,0,0,14.0,2,2,0,41.66666666666667,2
100.0,66.9,14.0,0,0,0.0,2,2,0,41.66666666666667,0
100.0,70.0,12.0,0,0,8.0,2,2,0,41.66666666666667,1
100.0,50.3,14.0,0,0,13.0,2,2,0,41.66666666666667,2
100.0,66.35,12.0,0,0,11.0,2,2,0,41.66666666666667,2
100.0,53.29999999999999,12.0,0,0,10.0,2,2,0,41.66666666666667,0
100.0,70.2,12.0,0,0,9.0,2,2,2,41.66666666666667,0
100.0,64.15,14.0,0,0,15.0,2,2,0,41.66666666666667,2
100.0,59.3,14.0,0,0,13.0,2,2,0,41.66666666666667,2
100.0,61.7,12.0,0,1,12.0,2,2,1,41.66666666666667,2
100.0,62.0,12.0,0,0,12.0,2,2,0,41.66666666666667,2
100.0,60.650000000000006,14.0,0,0,12.0,2,2,0,41.66666666666667,2
100.0,50.5,12.0,0,0,9.0,2,2,1,41.66666666666667,1
100.0,58.45,14.0,0,0,12.0,2,2,0,41.66666666666667,1
100.0,65.0,10.0,0,0,3.0,2,2,2,41.66666666666667,0
100.0,60.0,14.0,0,0,1.0,2,2,2,41.66666666666667,0
100.0,65.2,12.0,0,0,10.0,2,2,0,41.66666666666667,2
100.0,59.35,12.0,0,0,11.0,2,2,0,41.66666666666667,2
100.0,65.75,14.0,0,0,16.0,2,2,0,41.66666666666667,2
100.0,60.199999999999996,10.0,0,2,8.0,2,2,0,41.66666666666667,1
100.0,64.55,12.0,0,0,11.0,2,2,0,41.66666666666667,2
100.0,66.0,12.0,0,1,9.0,2,2,0,41.66666666666667,1
100.0,65.0,9.0,0,5,1.0,2,2,2,41.66666666666667,0
100.0,66.4,14.0,0,0,14.0,2,2,0,41.66666666666667,2
100.0,71.85,14.0,0,0,7.0,2,2,2,41.66666666666667,1
100.0,76.4,14.0,0,3,12.0,2,2,2,41.66666666666667,1
100.0,66.75,12.0,0,0,12.0,2,2,0,41.66666666666667,2
100.0,73.1,10.0,0,2,9.0,2,2,0,41.66666666666667,0
100.0,57.60000000000001,10.0,0,0,0.0,2,2,1,41.66666666666667,0
100.0,60.35,12.0,0,0,4.0,2,2,0,41.66666666666667,1
100.0,50.9,10.0,0,0,0.0,2,2,2,41.66666666666667,0
100.0,50.0,10.0,0,0,8.0,2,2,2,41.66666666666667,2
100.0,60.95,9.0,0,0,0.0,2,2,2,41.66666666666667,0
100.0,60.199999999999996,9.0,0,0,0.0,2,2,2,41.66666666666667,0
100.0,60.199999999999996,12.0,0,0,0.0,2,2,2,41.66666666666667,0
100.0,74.4,12.0,0,0,11.0,2,2,2,41.66666666666667,2
100.0,61.5,12.0,0,0,8.0,2,2,1,41.66666666666667,0
100.0,50.0,12.0,0,0,2.0,2,2,2,41.66666666666667,0
100.0,56.05,12.0,0,0,9.0,2,2,1,41.66666666666667,0
100.0,63.4,14.0,0,0,14.0,2,2,0,41.66666666666667,2
100.0,57.95,10.0,0,2,7.0,2,2,0,41.66666666666667,2
100.0,66.25,12.0,0,0,11.0,2,2,0,41.66666666666667,2
100.0,66.1,10.0,0,0,9.0,2,2,0,41.66666666666667,2
100.0,91.75,14.0,0,0,4.0,2,2,0,41.66666666666667,0
100.0,68.0,10.0,0,4,2.0,2,2,2,41.66666666666667,0
100.0,50.45,10.0,0,0,4.0,2,2,2,41.66666666666667,1
100.0,57.25,3.0,1,0,0.0,2,2,2,41.66666666666667,2
100.0,55.15,10.0,0,0,0.0,2,2,2,41.66666666666667,0
100.0,68.6,12.0,0,0,9.0,2,2,0,41.66666666666667,0
100.0,58.45,10.0,0,0,6.0,2,2,0,41.66666666666667,1
100.0,60.9,12.0,0,0,0.0,2,2,1,41.66666666666667,0
100.0,63.65,14.0,0,0,14.0,2,2,0,41.66666666666667,2
100.0,60.0,12.0,0,10,0.0,2,2,0,41.66666666666667,0
100.0,75.0,3.0,1,0,0.0,2,2,2,41.66666666666667,2
100.0,50.0,10.0,0,0,9.0,2,2,2,41.66666666666667,2
100.0,75.0,10.0,0,0,1.0,2,2,2,41.66666666666667,0
100.0,58.45,12.0,0,0,10.0,2,2,1,41.66666666666667,2
100.0,70.0,12.0,0,0,12.0,2,2,1,41.66666666666667,2
100.0,61.04999999999999,12.0,0,0,10.0,2,2,0,41.66666666666667,0
100.0,80.0,14.0,0,0,15.0,2,2,2,41.66666666666667,2
100.0,59.20000000000001,10.0,0,0,7.0,2,2,0,41.66666666666667,1
100.0,75.0,12.0,0,0,12.0,2,2,1,41.66666666666667,2
100.0,72.45,14.0,0,0,15.0,2,2,0,41.66666666666667,2
100.0,60.54999999999999,10.0,0,0,10.0,2,2,0,41.66666666666667,1
100.0,60.9,10.0,0,0,7.0,2,2,0,41.66666666666667,1
100.0,73.4,10.0,0,0,7.0,2,2,2,41.66666666666667,1
100.0,69.0,12.0,0,0,8.0,2,2,1,41.66666666666667,1
100.0,69.0,14.0,0,2,12.0,2,2,0,41.66666666666667,1
100.0,58.15,10.0,0,0,10.0,2,2,0,41.66666666666667,2
100.0,61.25000000000001,10.0,0,0,6.0,2,2,0,41.66666666666667,0
100.0,57.49999999999999,12.0,0,0,8.0,2,2,2,41.66666666666667,0
100.0,57.49999999999999,14.0,0,0,12.0,2,2,1,41.66666666666667,0
100.0,59.9,11.0,0,0,2.0,2,2,0,41.66666666666667,0
100.0,47.5,10.0,0,0,0.0,2,2,0,41.66666666666667,0
100.0,75.0,14.0,0,0,20.0,2,2,2,41.66666666666667,0
100.0,58.9,10.0,0,0,6.0,2,2,0,41.66666666666667,1
100.0,72.1,3.0,1,0,0.0,2,2,0,41.66666666666667,2
100.0,65.0,12.0,0,0,6.0,2,2,1,41.66666666666667,1
100.0,64.1,14.0,0,0,16.0,2,2,1,41.66666666666667,2
100.0,67.65,14.0,0,0,22.0,2,2,1,41.66666666666667,2
100.0,71.95,10.0,0,3,5.0,2,2,0,41.66666666666667,1
100.0,70.35,10.0,0,0,3.0,2,2,2,41.66666666666667,0
100.0,65.2,12.0,0,0,11.0,2,2,0,41.66666666666667,2
100.0,61.6,12.0,0,0,12.0,2,2,1,41.66666666666667,2
100.0,59.0,12.0,0,0,12.0,2,2,2,41.66666666666667,2
100.0,60.0,6.0,2,0,0.0,2,2,2,41.66666666666667,0
100.0,59.45,10.0,0,4,6.0,2,2,0,41.66666666666667,0
100.0,58.599999999999994,10.0,0,1,10.0,2,2,0,41.66666666666667,2
100.0,60.0,12.0,0,0,10.0,2,2,2,41.66666666666667,2
100.0,59.050000000000004,12.0,0,0,12.0,2,2,0,41.66666666666667,2
100.0,62.4,10.0,0,0,1.0,2,2,1,41.66666666666667,0
100.0,53.25,10.0,0,0,6.0,2,2,0,41.66666666666667,0
100.0,58.4,10.0,0,0,8.0,2,2,0,41.66666666666667,1
100.0,54.65,3.0,1,0,0.0,2,2,0,41.66666666666667,2
100.0,60.0,10.0,0,5,0.0,2,2,2,41.66666666666667,0
100.0,68.75,14.0,0,0,14.0,2,2,0,41.66666666666667,2
100.0,75.0,10.0,0,0,10.0,2,2,2,41.66666666666667,1
100.0,60.199999999999996,12.0,0,0,12.0,2,2,0,41.66666666666667,2
100.0,68.35,12.0,0,0,10.0,2,2,0,41.66666666666667,2
100.0,59.25,12.0,0,0,0.0,2,2,2,41.66666666666667,0
100.0,66.5,14.0,0,0,14.0,2,2,0,41.66666666666667,2
100.0,64.4,12.0,0,0,12.0,2,2,0,41.66666666666667,1
100.0,66.5,10.0,0,0,8.0,2,2,0,41.66666666666667,2
100.0,51.0,12.0,0,0,10.0,2,2,0,41.66666666666667,2
100.0,66.95,10.0,0,0,10.0,2,2,0,41.66666666666667,2
100.0,63.5,10.0,0,0,8.0,2,2,0,41.66666666666667,2
100.0,60.199999999999996,12.0,0,0,12.0,2,2,0,41.66666666666667,2
100.0,62.25000000000001,12.0,0,0,9.0,2,2,0,41.66666666666667,2
100.0,61.95,14.0,0,0,15.0,2,2,0,41.66666666666667,2
100.0,58.9,12.0,0,0,12.0,2,2,0,41.66666666666667,2
100.0,63.35000000000001,14.0,0,0,9.0,2,2,0,41.66666666666667,1
100.0,55.00000000000001,12.0,0,0,12.0,2,2,0,41.66666666666667,2
100.0,67.35,12.0,0,0,9.0,2,2,0,41.66666666666667,1
100.0,56.60000000000001,12.0,0,0,11.0,2,2,0,41.66666666666667,1
100.0,70.5,14.0,0,0,22.0,2,2,2,41.66666666666667,0
100.0,55.75,12.0,0,0,7.0,2,2,0,41.66666666666667,0
100.0,70.0,14.0,0,0,11.0,2,2,2,41.66666666666667,0
100.0,67.15,12.0,0,0,12.0,2,2,0,41.66666666666667,2
100.0,62.64999999999999,14.0,0,1,30.0,2,2,1,41.66666666666667,2
100.0,70.0,12.0,0,0,0.0,2,2,1,41.66666666666667,0
100.0,59.8,12.0,0,0,8.0,2,2,1,41.66666666666667,0
100.0,85.0,14.0,0,0,15.0,2,2,2,41.66666666666667,2
100.0,75.25,12.0,0,0,12.0,2,2,2,41.66666666666667,2
100.0,64.0,14.0,0,0,15.0,2,2,0,41.66666666666667,2
100.0,54.35,3.0,1,0,0.0,2,2,1,41.66666666666667,0
100.0,60.8,10.0,0,0,0.0,2,2,0,41.66666666666667,0
100.0,62.64999999999999,14.0,0,0,14.0,2,2,0,41.66666666666667,2
100.0,58.8,12.0,0,0,0.0,2,2,0,41.66666666666667,0
100.0,62.14999999999999,14.0,0,0,10.0,2,2,0,41.66666666666667,1
100.0,53.05,14.0,0,0,14.0,2,2,0,41.66666666666667,2
100.0,69.95,12.0,0,0,11.0,2,2,2,41.66666666666667,2
100.0,55.39999999999999,12.0,0,0,12.0,2,2,0,41.66666666666667,2
100.0,59.0,10.0,0,0,9.0,2,2,0,41.66666666666667,1
100.0,58.9,14.0,0,0,14.0,2,2,0,41.66666666666667,2
100.0,63.74999999999999,14.0,0,0,14.0,2,2,0,41.66666666666667,2
100.0,64.85,12.0,0,0,12.0,2,2,0,41.66666666666667,2
100.0,65.3,14.0,0,0,15.0,2,2,0,41.66666666666667,2
100.0,63.14999999999999,14.0,0,0,14.0,2,2,0,41.66666666666667,2
100.0,70.0,12.0,0,0,9.0,2,2,0,41.66666666666667,1
100.0,52.5,12.0,0,0,12.0,2,2,0,41.66666666666667,2
100.0,57.3,10.0,0,0,4.0,2,2,0,41.66666666666667,0
100.0,57.3,12.0,0,0,8.0,2,2,0,41.66666666666667,0
100.0,65.5,14.0,0,0,16.0,2,2,0,41.66666666666667,2
100.0,54.50000000000001,12.0,0,0,9.0,2,2,1,41.66666666666667,0
100.0,66.0,12.0,0,0,10.0,2,2,1,41.66666666666667,0
100.0,65.0,14.0,0,0,15.0,2,2,1,41.66666666666667,2
100.0,54.75,14.0,0,0,15.0,2,2,0,41.66666666666667,2
100.0,57.95,12.0,0,0,12.0,2,2,0,41.66666666666667,2
100.0,65.8,12.0,0,0,10.0,2,2,0,41.66666666666667,2
100.0,60.0,14.0,0,0,14.0,2,2,2,41.66666666666667,2
100.0,54.85,12.0,0,0,9.0,2,2,0,41.66666666666667,1
100.0,68.2,14.0,0,0,15.0,2,2,0,41.66666666666667,2
100.0,60.0,14.0,0,0,14.0,2,2,2,41.66666666666667,2
100.0,66.3,12.0,0,0,11.0,2,2,0,41.66666666666667,2
100.0,56.45,12.0,0,0,12.0,2,2,0,41.66666666666667,2
100.0,67.15,14.0,0,0,14.0,2,2,0,41.66666666666667,2
100.0,61.6,10.0,0,0,7.0,2,2,2,41.66666666666667,1
100.0,58.599999999999994,12.0,0,0,10.0,2,2,0,41.66666666666667,2
100.0,64.9,12.0,0,0,12.0,2,2,0,41.66666666666667,0
100.0,79.0,12.0,0,6,4.0,2,2,2,41.66666666666667,0
100.0,58.25,10.0,0,0,5.0,2,2,0,41.66666666666667,1
100.0,60.5,10.0,0,0,5.0,2,2,0,41.66666666666667,1
100.0,66.9,14.0,0,0,16.0,2,2,0,41.66666666666667,1
100.0,57.49999999999999,12.0,0,0,0.0,2,2,0,41.66666666666667,0
100.0,65.9,10.0,0,0,5.0,2,2,0,41.66666666666667,1
100.0,60.5,12.0,0,0,6.0,2,2,1,41.66666666666667,1
100.0,76.2,10.0,0,0,10.0,2,2,2,41.66666666666667,2
100.0,55.1,14.0,0,0,15.0,2,2,2,41.66666666666667,2
100.0,56.75,10.0,0,0,8.0,2,2,0,41.66666666666667,2
100.0,72.2,12.0,0,0,12.0,2,2,0,41.66666666666667,2
100.0,71.65,14.0,0,0,15.0,2,2,1,41.66666666666667,1
100.0,50.0,14.0,0,0,14.0,2,2,2,41.66666666666667,2
100.0,63.14999999999999,12.0,0,0,11.0,2,2,0,41.66666666666667,2
100.0,57.95,12.0,0,0,8.0,2,2,0,41.66666666666667,2
100.0,57.45,12.0,0,0,8.0,2,2,0,41.66666666666667,1
100.0,60.5,12.0,0,0,7.0,2,2,0,41.66666666666667,1
100.0,56.15,14.0,0,0,24.0,2,2,1,41.66666666666667,2
100.0,63.5,12.0,0,0,10.0,2,2,0,41.66666666666667,2
100.0,60.0,12.0,0,0,0.0,2,2,2,41.66666666666667,0
100.0,90.0,12.0,0,0,12.0,2,2,1,41.66666666666667,2
100.0,58.70000000000001,14.0,0,0,11.0,2,2,0,41.66666666666667,1
100.0,57.9,12.0,0,0,12.0,2,2,0,41.66666666666667,2
100.0,68.25,10.0,0,1,7.0,2,2,0,41.66666666666667,2
100.0,64.5,14.0,0,0,15.0,2,2,0,41.66666666666667,2
100.0,68.8,10.0,0,0,10.0,2,2,0,41.66666666666667,2
100.0,64.75,12.0,0,0,9.0,2,2,0,41.66666666666667,0
100.0,64.55,14.0,0,0,22.0,2,2,0,41.66666666666667,2
100.0,65.1,14.0,0,0,0.0,2,2,0,41.66666666666667,0
100.0,67.15,14.0,0,0,30.0,2,2,2,41.66666666666667,2
100.0,69.2,12.0,0,0,12.0,2,2,0,41.66666666666667,2
100.0,60.0,14.0,0,1,16.0,2,2,2,41.66666666666667,0
100.0,61.75000000000001,14.0,0,0,15.0,2,2,0,41.66666666666667,2
100.0,58.050000000000004,12.0,0,0,11.0,2,2,1,41.66666666666667,2
100.0,55.39999999999999,12.0,0,0,12.0,2,2,0,41.66666666666667,2
100.0,71.4,12.0,0,0,4.0,2,2,1,41.66666666666667,0
100.0,77.75,12.0,0,0,12.0,2,2,0,41.66666666666667,2
100.0,63.35000000000001,12.0,0,0,9.0,2,2,0,41.66666666666667,1
100.0,81.75,11.0,0,0,1.0,2,2,2,41.66666666666667,0
100.0,80.95,3.0,1,0,0.0,2,2,0,41.66666666666667,2
100.0,61.64999999999999,12.0,0,0,12.0,2,2,1,41.66666666666667,2
100.0,68.75,12.0,0,0,12.0,2,2,1,41.66666666666667,2
100.0,83.3,10.0,0,1,10.0,2,2,0,41.66666666666667,0
100.0,51.74999999999999,12.0,0,0,0.0,2,2,2,41.66666666666667,0
100.0,55.00000000000001,14.0,0,0,16.0,2,2,2,41.66666666666667,2
100.0,64.1,14.0,0,0,19.0,2,2,2,41.66666666666667,2
100.0,68.85,5.0,2,0,5.0,2,2,2,41.66666666666667,0
100.0,64.4,14.0,0,0,15.0,2,2,0,41.66666666666667,2
100.0,85.0,10.0,0,0,10.0,2,2,2,41.66666666666667,2
100.0,58.20000000000001,10.0,0,0,0.0,2,2,2,41.66666666666667,0
100.0,50.45,12.0,0,0,0.0,2,2,2,41.66666666666667,0
100.0,68.0,14.0,0,0,30.0,2,2,2,41.66666666666667,2
100.0,65.0,12.0,0,0,10.0,2,2,1,41.66666666666667,1
100.0,50.0,14.0,0,0,3.0,2,2,2,41.66666666666667,0
100.0,78.5,10.0,0,5,8.0,2,2,2,41.66666666666667,2
100.0,76.05,10.0,0,0,6.0,2,2,0,41.66666666666667,0
100.0,81.45,12.0,0,0,12.0,2,2,2,41.66666666666667,2
100.0,68.6,12.0,0,0,8.0,2,2,0,41.66666666666667,1
100.0,70.0,12.0,0,0,11.0,2,2,1,41.66666666666667,2
100.0,73.25,10.0,0,0,4.0,2,2,2,41.66666666666667,0
100.0,65.0,12.0,0,0,8.0,2,2,0,41.66666666666667,1
100.0,64.0,10.0,0,0,6.0,2,2,2,41.66666666666667,0
100.0,95.0,5.0,2,0,5.0,2,2,2,41.66666666666667,0
100.0,66.6,10.0,0,0,0.0,2,2,2,41.66666666666667,0
100.0,62.14999999999999,14.0,0,0,16.0,2,2,2,41.66666666666667,2
100.0,69.05,10.0,0,2,9.0,2,2,2,41.66666666666667,0
100.0,72.15,14.0,0,0,17.0,2,2,2,41.66666666666667,2
100.0,70.0,14.0,0,0,30.0,2,2,2,41.66666666666667,2
100.0,74.15,14.0,0,0,20.0,2,2,2,41.66666666666667,2
100.0,48.0,11.0,0,0,0.0,2,2,2,41.66666666666667,0
100.0,60.85,10.0,0,0,0.0,2,2,2,41.66666666666667,0
100.0,80.0,10.0,0,0,0.0,2,2,2,41.66666666666667,0
100.0,55.15,10.0,0,0,9.0,2,2,2,41.66666666666667,2
100.0,64.5,14.0,0,0,14.0,2,2,0,41.66666666666667,2
100.0,75.0,10.0,0,2,10.0,2,2,2,41.66666666666667,2
100.0,50.0,14.0,0,0,24.0,2,2,2,41.66666666666667,2
100.0,53.75,10.0,0,0,0.0,2,2,2,41.66666666666667,0
100.0,85.0,12.0,0,0,3.0,2,2,2,41.66666666666667,0
100.0,61.5,10.0,0,0,10.0,2,2,2,41.66666666666667,1
100.0,69.25,12.0,0,0,10.0,2,2,0,41.66666666666667,1
100.0,70.0,14.0,0,2,9.0,2,2,2,41.66666666666667,0
100.0,56.8,12.0,0,0,12.0,2,2,1,41.66666666666667,1
100.0,85.0,3.0,1,0,0.0,2,2,1,41.66666666666667,2
100.0,57.75,12.0,0,0,1.0,2,2,2,41.66666666666667,0
100.0,65.0,10.0,0,7,0.0,2,2,2,41.66666666666667,0
100.0,70.0,14.0,0,0,15.0,2,2,2,41.66666666666667,2
100.0,63.3,13.0,0,0,13.0,2,2,0,41.66666666666667,2
100.0,71.6,10.0,0,0,0.0,2,2,2,41.66666666666667,0
100.0,65.7,3.0,1,0,0.0,2,2,0,41.66666666666667,2
100.0,66.65,12.0,0,0,9.0,2,2,0,41.66666666666667,1
100.0,59.150000000000006,12.0,0,0,8.0,2,2,0,41.66666666666667,0
100.0,70.0,12.0,0,0,10.0,2,2,1,41.66666666666667,2
100.0,62.35000000000001,12.0,0,0,11.0,2,2,1,41.66666666666667,2
100.0,70.0,10.0,0,1,7.0,2,2,2,41.66666666666667,2
100.0,75.0,12.0,0,0,0.0,2,2,2,41.66666666666667,0
100.0,57.8,12.0,0,0,11.0,2,2,1,41.66666666666667,2
100.0,58.45,14.0,0,0,13.0,2,2,2,41.66666666666667,1
100.0,61.7,12.0,0,0,5.0,2,2,2,41.66666666666667,0
100.0,73.25,14.0,0,0,21.0,2,2,0,41.66666666666667,1
100.0,58.550000000000004,13.0,0,0,11.0,2,2,0,41.66666666666667,0
100.0,56.95,12.0,0,0,0.0,2,2,0,41.66666666666667,0
100.0,64.35,12.0,0,0,12.0,2,2,0,41.66666666666667,2
100.0,66.45,14.0,0,0,11.0,2,2,0,41.66666666666667,0
100.0,61.5,10.0,0,0,7.0,2,2,2,41.66666666666667,0
100.0,64.9,12.0,0,0,11.0,2,2,2,41.66666666666667,2
100.0,78.05,12.0,0,0,0.0,2,2,2,41.66666666666667,0
100.0,60.0,12.0,0,0,5.0,2,2,1,41.66666666666667,0
100.0,58.599999999999994,14.0,0,10,30.0,2,2,2,41.66666666666667,2
100.0,53.5,10.0,0,0,0.0,2,2,2,41.66666666666667,0
100.0,64.2,14.0,0,0,15.0,2,2,0,41.66666666666667,2
100.0,61.7,10.0,0,0,7.0,2,2,1,41.66666666666667,2
100.0,63.35000000000001,12.0,0,0,12.0,2,2,0,41.66666666666667,2
100.0,61.5,14.0,0,0,16.0,2,2,1,41.66666666666667,2
100.0,68.6,10.0,0,0,0.0,2,2,2,41.66666666666667,0
100.0,62.95,12.0,0,0,12.0,2,2,0,41.66666666666667,2
